bug_id,area,architecture,recorder_config,benchmark,variant,seed,workload_scale,memory_words,buffer_depth,target,flow,current_status,error_code,first_failure_stage,root_cause,evidence_file,required_for_zero_fail,fix_status,notes
V2ZF-02377,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02378,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,medium,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02379,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,medium,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02380,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,medium,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02381,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,medium,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02382,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,medium,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02383,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02384,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,medium,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02385,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,medium,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02386,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,medium,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02387,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,medium,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02388,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,medium,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02389,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,medium,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02390,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,long,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02391,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,long,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02392,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,long,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02393,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,long,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02394,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,long,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02395,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,long,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02396,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,long,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02397,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,long,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02398,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,long,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02399,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,long,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02400,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,long,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02401,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,long,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02402,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,long,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02403,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,long,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02404,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,long,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02405,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,long,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02406,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,long,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02407,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,long,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02408,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,long,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02409,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,long,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02410,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,long,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02411,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,long,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02412,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,long,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02413,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,long,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02414,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,long,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02415,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,long,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02416,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,long,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02417,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,long,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02418,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,long,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02419,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,5,long,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02420,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,stress,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02421,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,stress,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02422,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,stress,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02423,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,stress,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02424,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,stress,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02425,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,1,stress,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02426,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,stress,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02427,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,stress,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02428,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,stress,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02429,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,stress,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02430,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,stress,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02431,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,2,stress,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02432,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,stress,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02433,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,stress,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02434,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,stress,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
V2ZF-02435,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,stress,NA,512,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02436,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,stress,NA,1024,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02437,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,3,stress,NA,2048,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02438,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,stress,NA,64,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02439,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,stress,NA,128,NA,NA,BLOCKED,NA,buffer_depth_measurement,depth not measured,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,not measured at this buffer depth; current simulator evidence uses depth 256 only
V2ZF-02440,BUFFER_OVERFLOW,v1,full,watchdog_timeout_bug,failing,4,stress,NA,256,NA,NA,FAIL,NA,replay_status,capsule buffer overflow,results/processed/buffer_sensitivity_v2_measured.csv,true,OPEN,measured with current full-core simulator buffer depth 256
