architecture,recorder_config,benchmark,variant,seed,workload_scale,measured_or_estimated,firmware_source,compiler_backed,cycles,commits,events,capsule_bytes,event_rate_per_kinst,cycles_to_failure,commits_to_failure,property_id,replay_status,final_signature_match,event_match,overflow,notes
v2,full,mmio_ordering_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94268,20496,241,1928,11.758392,94268,20496,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94268,20496,241,1928,11.758392,94268,20496,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94268,20496,241,1928,11.758392,94268,20496,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94268,20496,241,1928,11.758392,94268,20496,5,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3158,242,1936,76.630779,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3158,242,1936,76.630779,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3158,242,1936,76.630779,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3158,242,1936,76.630779,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3158,242,1936,76.630779,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15979,242,1936,15.144878,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15979,242,1936,15.144878,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15979,242,1936,15.144878,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15979,242,1936,15.144878,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15979,242,1936,15.144878,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30598,242,1936,7.909014,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30598,242,1936,7.909014,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30598,242,1936,7.909014,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30598,242,1936,7.909014,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30598,242,1936,7.909014,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55739,242,1936,4.341664,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55739,242,1936,4.341664,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55739,242,1936,4.341664,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55739,242,1936,4.341664,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,mmio_ordering_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55739,242,1936,4.341664,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,1,smoke,MEASURED,compiler_c_scaled,true,62,16,19,152,1187.500000,62,16,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,2,smoke,MEASURED,compiler_c_scaled,true,62,16,19,152,1187.500000,62,16,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,3,smoke,MEASURED,compiler_c_scaled,true,62,16,19,152,1187.500000,62,16,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,4,smoke,MEASURED,compiler_c_scaled,true,62,16,19,152,1187.500000,62,16,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,5,smoke,MEASURED,compiler_c_scaled,true,62,16,19,152,1187.500000,62,16,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,1,short,MEASURED,compiler_c_scaled,true,1535,337,240,1920,712.166172,1535,337,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,2,short,MEASURED,compiler_c_scaled,true,1535,337,240,1920,712.166172,1535,337,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,3,short,MEASURED,compiler_c_scaled,true,1535,337,240,1920,712.166172,1535,337,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,4,short,MEASURED,compiler_c_scaled,true,1535,337,240,1920,712.166172,1535,337,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,5,short,MEASURED,compiler_c_scaled,true,1535,337,240,1920,712.166172,1535,337,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,1,medium,MEASURED,compiler_c_scaled,true,5951,1297,240,1920,185.042406,5951,1297,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,2,medium,MEASURED,compiler_c_scaled,true,5951,1297,240,1920,185.042406,5951,1297,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,3,medium,MEASURED,compiler_c_scaled,true,5951,1297,240,1920,185.042406,5951,1297,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,5951,1297,240,1920,185.042406,5951,1297,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,5951,1297,240,1920,185.042406,5951,1297,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23615,5137,240,1920,46.719875,23615,5137,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23615,5137,240,1920,46.719875,23615,5137,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23615,5137,240,1920,46.719875,23615,5137,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23615,5137,240,1920,46.719875,23615,5137,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23615,5137,240,1920,46.719875,23615,5137,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94271,20497,240,1920,11.709031,94271,20497,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94271,20497,240,1920,11.709031,94271,20497,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94271,20497,240,1920,11.709031,94271,20497,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94271,20497,240,1920,11.709031,94271,20497,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94271,20497,240,1920,11.709031,94271,20497,4,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1660,240,1920,144.578313,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3157,241,1928,76.338296,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3157,241,1928,76.338296,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3157,241,1928,76.338296,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3157,241,1928,76.338296,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3157,241,1928,76.338296,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15978,241,1928,15.083239,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15978,241,1928,15.083239,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15978,241,1928,15.083239,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15978,241,1928,15.083239,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15978,241,1928,15.083239,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30597,241,1928,7.876589,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30597,241,1928,7.876589,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30597,241,1928,7.876589,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30597,241,1928,7.876589,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30597,241,1928,7.876589,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55738,241,1928,4.323801,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55738,241,1928,4.323801,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55738,241,1928,4.323801,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55738,241,1928,4.323801,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,stack_corruption_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55738,241,1928,4.323801,NA,NA,0,PASS,PASS,PASS,false,record/replay complete
v2,full,uart_command_bug,failing,1,smoke,MEASURED,compiler_c_scaled,true,67,17,21,168,1235.294118,67,17,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,2,smoke,MEASURED,compiler_c_scaled,true,67,17,21,168,1235.294118,67,17,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,3,smoke,MEASURED,compiler_c_scaled,true,67,17,21,168,1235.294118,67,17,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,4,smoke,MEASURED,compiler_c_scaled,true,67,17,21,168,1235.294118,67,17,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,5,smoke,MEASURED,compiler_c_scaled,true,67,17,21,168,1235.294118,67,17,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,1,short,MEASURED,compiler_c_scaled,true,1543,339,242,1936,713.864307,1543,339,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,2,short,MEASURED,compiler_c_scaled,true,1543,339,242,1936,713.864307,1543,339,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,3,short,MEASURED,compiler_c_scaled,true,1543,339,242,1936,713.864307,1543,339,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,4,short,MEASURED,compiler_c_scaled,true,1543,339,242,1936,713.864307,1543,339,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,5,short,MEASURED,compiler_c_scaled,true,1543,339,242,1936,713.864307,1543,339,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,1,medium,MEASURED,compiler_c_scaled,true,5959,1299,242,1936,186.297152,5959,1299,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,2,medium,MEASURED,compiler_c_scaled,true,5959,1299,242,1936,186.297152,5959,1299,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,3,medium,MEASURED,compiler_c_scaled,true,5959,1299,242,1936,186.297152,5959,1299,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,4,medium,MEASURED,compiler_c_scaled,true,5959,1299,242,1936,186.297152,5959,1299,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,5,medium,MEASURED,compiler_c_scaled,true,5959,1299,242,1936,186.297152,5959,1299,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,1,long,MEASURED,compiler_c_scaled,true,23623,5139,242,1936,47.090874,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,2,long,MEASURED,compiler_c_scaled,true,23623,5139,242,1936,47.090874,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,3,long,MEASURED,compiler_c_scaled,true,23623,5139,242,1936,47.090874,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,4,long,MEASURED,compiler_c_scaled,true,23623,5139,242,1936,47.090874,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,5,long,MEASURED,compiler_c_scaled,true,23623,5139,242,1936,47.090874,23623,5139,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,1,stress,MEASURED,compiler_c_scaled,true,94279,20499,242,1936,11.805454,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,2,stress,MEASURED,compiler_c_scaled,true,94279,20499,242,1936,11.805454,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,3,stress,MEASURED,compiler_c_scaled,true,94279,20499,242,1936,11.805454,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,4,stress,MEASURED,compiler_c_scaled,true,94279,20499,242,1936,11.805454,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,failing,5,stress,MEASURED,compiler_c_scaled,true,94279,20499,242,1936,11.805454,94279,20499,1,FAIL,FAIL,FAIL,false,error_code=NO_EXPECTED_FAILURE
v2,full,uart_command_bug,fixed,1,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,2,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,3,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,4,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,5,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,1,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,2,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,3,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,4,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,5,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,1,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,2,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,3,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,4,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,5,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,1,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,2,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,3,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,4,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,5,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,1,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,2,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,3,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,4,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,fixed,5,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,1,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,2,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,3,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,4,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,5,smoke,MEASURED,compiler_c_scaled,true,5000,1661,240,1920,144.491270,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,1,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,2,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,3,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,4,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,5,short,MEASURED,compiler_c_scaled,true,10000,3158,241,1928,76.314123,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,1,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,2,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,3,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,4,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,5,medium,MEASURED,compiler_c_scaled,true,50000,15979,241,1928,15.082296,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,1,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,2,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,3,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,4,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,5,long,MEASURED,compiler_c_scaled,true,100000,30598,241,1928,7.876332,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
v2,full,uart_command_bug,no_failure_edge,1,stress,MEASURED,compiler_c_scaled,true,200000,55739,241,1928,4.323723,NA,NA,0,FAIL,PASS,FAIL,false,error_code=EVENT_MISMATCH
