benchmark,variant,seed,workload_scale,baseline,bytes,events,replay_success,property_match,final_signature_match,event_match,reduction_vs_full_instruction_pct,reduction_vs_full_commit_pct,reduction_vs_snapshot_pct,diagnostic_context_available,notes
mmio_ordering_bug,fixed,1,short,load_store_trace,804,67,false,NA,NA,NA,96.82,98.41,80.37,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,1,short,mmio_only_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,1,short,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,1,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,1,short,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,1,short,replaycapsule_core,5376,256,true,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,1,short,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,1,short,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,2,short,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,2,short,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,2,short,pc_only_trace,12632,3158,false,NA,NA,NA,50.00,75.00,-208.40,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,2,short,branch_trace,2268,189,false,NA,NA,NA,91.02,95.51,44.63,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,2,short,load_store_trace,804,67,false,NA,NA,NA,96.82,98.41,80.37,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,2,short,mmio_only_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,2,short,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,2,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,2,short,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,2,short,replaycapsule_core,5376,256,true,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,2,short,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,2,short,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,3,short,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,3,short,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,3,short,pc_only_trace,12632,3158,false,NA,NA,NA,50.00,75.00,-208.40,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,3,short,branch_trace,2268,189,false,NA,NA,NA,91.02,95.51,44.63,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,3,short,load_store_trace,804,67,false,NA,NA,NA,96.82,98.41,80.37,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,3,short,mmio_only_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,3,short,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,3,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,3,short,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,3,short,replaycapsule_core,5376,256,true,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,3,short,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,3,short,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,4,short,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,4,short,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,4,short,pc_only_trace,12632,3158,false,NA,NA,NA,50.00,75.00,-208.40,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,4,short,branch_trace,2268,189,false,NA,NA,NA,91.02,95.51,44.63,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,4,short,load_store_trace,804,67,false,NA,NA,NA,96.82,98.41,80.37,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,4,short,mmio_only_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,4,short,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,4,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,4,short,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,4,short,replaycapsule_core,5376,256,true,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,4,short,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,4,short,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,5,short,full_instruction_trace,25264,3158,false,NA,NA,NA,0.00,50.00,-516.80,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,5,short,full_commit_trace,50528,3158,false,NA,NA,NA,-100.00,0.00,-1133.59,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,5,short,pc_only_trace,12632,3158,false,NA,NA,NA,50.00,75.00,-208.40,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,5,short,branch_trace,2268,189,false,NA,NA,NA,91.02,95.51,44.63,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,5,short,load_store_trace,804,67,false,NA,NA,NA,96.82,98.41,80.37,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,5,short,mmio_only_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,5,short,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,5,short,interrupt_plus_mmio_trace,24,2,false,NA,NA,NA,99.91,99.95,99.41,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,5,short,snapshot_at_failure,4096,1,false,NA,NA,NA,83.79,91.89,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,5,short,replaycapsule_core,5376,256,true,PASS,PASS,PASS,78.72,89.36,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,5,short,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,70.61,85.31,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,5,short,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,74.67,87.33,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,1,medium,full_instruction_trace,127832,15979,false,NA,NA,NA,0.00,50.00,-3020.90,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,1,medium,full_commit_trace,255664,15979,false,NA,NA,NA,-100.00,0.00,-6141.80,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,1,medium,pc_only_trace,63916,15979,false,NA,NA,NA,50.00,75.00,-1460.45,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,1,medium,branch_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,1,medium,load_store_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,1,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,1,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,1,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,1,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,96.80,98.40,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,1,medium,replaycapsule_core,5376,256,true,PASS,PASS,PASS,95.79,97.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,1,medium,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,94.19,97.10,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,1,medium,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,94.99,97.50,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,2,medium,full_instruction_trace,127832,15979,false,NA,NA,NA,0.00,50.00,-3020.90,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,2,medium,full_commit_trace,255664,15979,false,NA,NA,NA,-100.00,0.00,-6141.80,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,2,medium,pc_only_trace,63916,15979,false,NA,NA,NA,50.00,75.00,-1460.45,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,2,medium,branch_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,2,medium,load_store_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,2,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,2,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,2,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,2,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,96.80,98.40,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,2,medium,replaycapsule_core,5376,256,true,PASS,PASS,PASS,95.79,97.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,2,medium,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,94.19,97.10,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,2,medium,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,94.99,97.50,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,3,medium,full_instruction_trace,127832,15979,false,NA,NA,NA,0.00,50.00,-3020.90,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,3,medium,full_commit_trace,255664,15979,false,NA,NA,NA,-100.00,0.00,-6141.80,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,3,medium,pc_only_trace,63916,15979,false,NA,NA,NA,50.00,75.00,-1460.45,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,3,medium,branch_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,3,medium,load_store_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,3,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,3,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,3,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,3,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,96.80,98.40,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,3,medium,replaycapsule_core,5376,256,true,PASS,PASS,PASS,95.79,97.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,3,medium,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,94.19,97.10,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,3,medium,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,94.99,97.50,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,4,medium,full_instruction_trace,127832,15979,false,NA,NA,NA,0.00,50.00,-3020.90,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,4,medium,full_commit_trace,255664,15979,false,NA,NA,NA,-100.00,0.00,-6141.80,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,4,medium,pc_only_trace,63916,15979,false,NA,NA,NA,50.00,75.00,-1460.45,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,4,medium,branch_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,4,medium,load_store_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,4,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,4,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,4,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,4,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,96.80,98.40,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,4,medium,replaycapsule_core,5376,256,true,PASS,PASS,PASS,95.79,97.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,4,medium,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,94.19,97.10,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,4,medium,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,94.99,97.50,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,5,medium,full_instruction_trace,127832,15979,false,NA,NA,NA,0.00,50.00,-3020.90,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,5,medium,full_commit_trace,255664,15979,false,NA,NA,NA,-100.00,0.00,-6141.80,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,5,medium,pc_only_trace,63916,15979,false,NA,NA,NA,50.00,75.00,-1460.45,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,5,medium,branch_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,5,medium,load_store_trace,1536,128,false,NA,NA,NA,98.80,99.40,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,5,medium,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,5,medium,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,5,medium,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,5,medium,snapshot_at_failure,4096,1,false,NA,NA,NA,96.80,98.40,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,5,medium,replaycapsule_core,5376,256,true,PASS,PASS,PASS,95.79,97.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,5,medium,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,94.19,97.10,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,5,medium,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,94.99,97.50,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,1,long,full_instruction_trace,244784,30598,false,NA,NA,NA,0.00,50.00,-5876.17,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,1,long,full_commit_trace,489568,30598,false,NA,NA,NA,-100.00,0.00,-11852.34,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,1,long,pc_only_trace,122392,30598,false,NA,NA,NA,50.00,75.00,-2888.09,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,1,long,branch_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,1,long,load_store_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,1,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,1,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,1,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,1,long,snapshot_at_failure,4096,1,false,NA,NA,NA,98.33,99.16,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,1,long,replaycapsule_core,5376,256,true,PASS,PASS,PASS,97.80,98.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,1,long,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,96.97,98.48,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,1,long,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,97.39,98.69,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,2,long,full_instruction_trace,244784,30598,false,NA,NA,NA,0.00,50.00,-5876.17,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,2,long,full_commit_trace,489568,30598,false,NA,NA,NA,-100.00,0.00,-11852.34,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,2,long,pc_only_trace,122392,30598,false,NA,NA,NA,50.00,75.00,-2888.09,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,2,long,branch_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,2,long,load_store_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,2,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,2,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,2,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,2,long,snapshot_at_failure,4096,1,false,NA,NA,NA,98.33,99.16,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,2,long,replaycapsule_core,5376,256,true,PASS,PASS,PASS,97.80,98.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,2,long,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,96.97,98.48,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,2,long,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,97.39,98.69,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,3,long,full_instruction_trace,244784,30598,false,NA,NA,NA,0.00,50.00,-5876.17,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,3,long,full_commit_trace,489568,30598,false,NA,NA,NA,-100.00,0.00,-11852.34,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,3,long,pc_only_trace,122392,30598,false,NA,NA,NA,50.00,75.00,-2888.09,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,3,long,branch_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,3,long,load_store_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,3,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,3,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
mmio_ordering_bug,fixed,3,long,interrupt_plus_mmio_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=(interrupt+MMIO events)*12B
mmio_ordering_bug,fixed,3,long,snapshot_at_failure,4096,1,false,NA,NA,NA,98.33,99.16,0.00,true,ESTIMATED fixed 4KiB state snapshot at failure
mmio_ordering_bug,fixed,3,long,replaycapsule_core,5376,256,true,PASS,PASS,PASS,97.80,98.90,-31.25,true,MEASURED from workload_scaling capsule_bytes
mmio_ordering_bug,fixed,3,long,replaycapsule_with_diagnostics,7424,256,true,PASS,PASS,PASS,96.97,98.48,-81.25,true,ESTIMATED measured capsule plus 8B/event diagnostic context
mmio_ordering_bug,fixed,3,long,replaycapsule_with_payload_hashes,6400,256,true,PASS,PASS,PASS,97.39,98.69,-56.25,true,ESTIMATED measured capsule plus 4B/event payload hash
mmio_ordering_bug,fixed,4,long,full_instruction_trace,244784,30598,false,NA,NA,NA,0.00,50.00,-5876.17,false,ESTIMATED formula=commits*(pc+instruction=8B)
mmio_ordering_bug,fixed,4,long,full_commit_trace,489568,30598,false,NA,NA,NA,-100.00,0.00,-11852.34,false,ESTIMATED formula=commits*(pc+instruction+register-digest=16B)
mmio_ordering_bug,fixed,4,long,pc_only_trace,122392,30598,false,NA,NA,NA,50.00,75.00,-2888.09,false,ESTIMATED formula=commits*pc32
mmio_ordering_bug,fixed,4,long,branch_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=branch/jump events*(type+pc+target=12B)
mmio_ordering_bug,fixed,4,long,load_store_trace,1536,128,false,NA,NA,NA,99.37,99.69,62.50,false,ESTIMATED formula=load/store/MMIO events*(type+addr+data=12B)
mmio_ordering_bug,fixed,4,long,mmio_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=MMIO read/write events*(type+addr+data=12B)
mmio_ordering_bug,fixed,4,long,interrupt_only_trace,0,0,false,NA,NA,NA,100.00,100.00,100.00,false,ESTIMATED formula=interrupt events*(type+pc+commit=12B)
